Time,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,P,Q,R,Phi,Theta,Psi,Class
175,5951.965726,5940.086186,6056.077912,6172.069639,6183.949178,6067.957452,-0.811479456,0.015490813,-0.045807415,-0.010454061,0.389308933,0.145889458,0
176,5951.990019,5939.443052,6055.744199,6172.045345,6184.592312,6068.291166,-0.79252183,0.014533888,-0.045651725,-0.018662401,0.389452371,0.145392862,0
177,5952.011318,5938.802913,6055.41348,6172.024047,6185.232451,6068.621885,-0.7738203,0.013585252,-0.045502176,-0.026682215,0.389582584,0.144896881,0
178,5952.02999,5938.1654,6055.085387,6172.005374,6185.869965,6068.949977,-0.755441899,0.012646624,-0.045360316,-0.034516344,0.389699768,0.144401662,0
179,5952.04636,5937.530189,6054.759597,6171.989004,6186.505176,6069.275768,-0.737444151,0.011719673,-0.045227475,-0.042168264,0.389804131,0.143907326,0
180,5952.060712,5936.896996,6054.435824,6171.974652,6187.138368,6069.59954,-0.719875543,0.010806003,-0.045104769,-0.049641988,0.389895897,0.143413968,0
181,5952.073295,5936.265573,6054.113821,6171.96207,6187.769792,6069.921543,-0.702776026,0.009907142,-0.044993118,-0.056941982,0.389975302,0.142921661,0
182,5952.084326,5935.635701,6053.79337,6171.951038,6188.399663,6070.241995,-0.686177554,0.009024527,-0.044893257,-0.064073076,0.39004259,0.142430457,0
183,5952.093997,5935.007189,6053.474278,6171.941367,6189.028175,6070.561086,-0.670104641,0.008159495,-0.044805745,-0.071040391,0.390098019,0.141940388,0
184,5952.102476,5934.379869,6053.156379,6171.932888,6189.655495,6070.878986,-0.654574927,0.007313279,-0.044730984,-0.077849266,0.390141851,0.141451472,0
185,5952.10991,5933.753595,6052.839525,6171.925455,6190.281769,6071.195839,-0.639599759,0.006486997,-0.044669229,-0.084505188,0.390174358,0.140963709,0
186,5952.116427,5933.128238,6052.523588,6171.918938,6190.907127,6071.511777,-0.625184755,0.005681653,-0.044620604,-0.091013735,0.390195815,0.140477087,0
187,5952.12214,5932.503683,6052.208454,6171.913224,6191.531681,6071.826911,-0.611330379,0.004898133,-0.04458511,-0.097380518,0.390206505,0.139991583,0
188,5952.127149,5931.879834,6051.894024,6171.908215,6192.155531,6072.14134,-0.598032489,0.004137204,-0.044562644,-0.103611135,0.390206712,0.139507165,0
189,5952.131541,5931.256601,6051.580212,6171.903823,6192.778763,6072.455152,-0.585282875,0.003399514,-0.044553008,-0.109711124,0.390196723,0.13902379,0
190,5952.135391,5930.63391,6051.266942,6171.899973,6193.401454,6072.768423,-0.57306978,0.002685596,-0.044555921,-0.115685925,0.390176827,0.13854141,0
191,5952.138767,5930.011694,6050.954146,6171.896598,6194.02367,6073.081218,-0.561378394,0.001995868,-0.044571033,-0.121540848,0.390147312,0.138059972,0
192,5952.141726,5929.389894,6050.641766,6171.893639,6194.64547,6073.393598,-0.55019132,0.001330639,-0.044597932,-0.127281043,0.390108468,0.137579416,0
193,5952.14432,5928.768459,6050.329752,6171.891044,6195.266905,6073.705613,-0.539489024,0.000690112,-0.044636158,-0.132911477,0.390060582,0.137099682,0
194,5952.281866,5928.282615,6050.018057,6171.753498,6195.752749,6074.017308,-0.529250246,4.78E-05,-0.044685211,-0.138436909,0.390003872,0.136620715,0
195,5953.022907,5928.400827,6049.706642,6171.012457,6195.634537,6074.328722,-0.51945245,-0.000925862,-0.044744561,-0.143861793,0.389937106,0.136142685,0
196,5954.337573,5929.093156,6049.395474,6169.697791,6194.942208,6074.639891,-0.510072313,-0.002740543,-0.044813653,-0.149190067,0.389854472,0.135666518,0
197,5956.164513,5930.298189,6049.084521,6167.870852,6193.737175,6074.950844,-0.501086066,-0.005841143,-0.04489192,-0.154425089,0.389745451,0.135194029,0
198,5958.451221,5931.963369,6048.773756,6165.584144,6192.071995,6075.261608,-0.492469769,-0.010612622,-0.044978786,-0.159569643,0.389595453,0.13472791,0
199,5961.152687,5934.043638,6048.463158,6162.882678,6189.991726,6075.572206,-0.484199572,-0.017384299,-0.045073675,-0.164625937,0.389386404,0.134271721,0
200,5964.230219,5936.500264,6048.152705,6159.805145,6187.5351,6075.88266,-0.476251945,-0.026433924,-0.045176019,-0.169595619,0.389097285,0.13382986,0
201,5967.650434,5939.299828,6047.842379,6156.38493,6184.735537,6076.192985,-0.468603886,-0.03799151,-0.045285259,-0.174479803,0.388704633,0.133407518,0
202,5971.384375,5942.41334,6047.532165,6152.65099,6181.622025,6076.5032,-0.461233112,-0.052242924,-0.045400856,-0.179279089,0.388183003,0.133010638,0
203,5975.406747,5945.815479,6047.222048,6148.628618,6178.219885,6076.813316,-0.454118219,-0.069333241,-0.045522293,-0.183993609,0.387505393,0.132645849,0
204,5979.695247,5949.483918,6046.912018,6144.340117,6174.551446,6077.123347,-0.447238823,-0.089369882,-0.045649079,-0.188623061,0.386643638,0.13232041,0
205,5984.229978,5953.398738,6046.602063,6139.805387,6170.636626,6077.433302,-0.440575684,-0.112425513,-0.045780754,-0.193166766,0.385568767,0.13204213,0
206,5988.992925,5957.541907,6046.292173,6135.04244,6166.493458,6077.743191,-0.434110797,-0.138540727,-0.045916894,-0.197623718,0.384251335,0.131819299,0
207,5993.967499,5961.896818,6045.982342,6130.067865,6162.138546,6078.053023,-0.427827476,-0.16772651,-0.046057111,-0.201992651,0.382661727,0.131660599,0
208,5999.138124,5966.447882,6045.672561,6124.89724,6157.587483,6078.362804,-0.421710408,-0.199966483,-0.046201055,-0.206272099,0.380770436,0.131575025,0
209,6004.489871,5971.180156,6045.362825,6119.545493,6152.855209,6078.67254,-0.415745688,-0.235218927,-0.046348421,-0.210460472,0.378548322,0.13157179,0
210,6010.008128,5976.079018,6045.053127,6114.027236,6147.956347,6078.982237,-0.409920841,-0.273418605,-0.046498943,-0.214556128,0.37596684,0.131660235,0
211,6015.678305,5981.129869,6044.743464,6108.357059,6142.905496,6079.291901,-0.404224823,-0.314478378,-0.046652402,-0.218557453,0.372998267,0.131849739,0
212,6021.485573,5986.31787,6044.433831,6102.549792,6137.717495,6079.601534,-0.398647997,-0.358290623,-0.046808619,-0.222462936,0.369615898,0.132149617,0
213,6027.367055,5991.580137,6044.124223,6096.66831,6132.455227,6079.911141,-0.393182108,-0.404728471,-0.046967464,-0.226271249,0.365794231,0.132569036,0
214,6032.745989,5996.339904,6043.814639,6091.289375,6127.695461,6080.220725,-0.387820189,-0.453381082,-0.047128846,-0.229981401,0.36150999,0.133116703,0
215,6037.538054,6000.51284,6043.505076,6086.497311,6123.522524,6080.530289,-0.382556324,-0.503509769,-0.047292717,-0.233593136,0.356745984,0.133799838,0
216,6041.815603,6004.171297,6043.195529,6082.219761,6119.864067,6080.839835,-0.377385528,-0.554415012,-0.047459073,-0.237107074,0.351492121,0.134623809,0
217,6045.642072,6007.378705,6042.885999,6078.393293,6116.65666,6081.149366,-0.372303668,-0.605466658,-0.047627942,-0.240524677,0.345744773,0.13559219,0
218,6049.073073,6010.190672,6042.576482,6074.962292,6113.844693,6081.458883,-0.367307385,-0.656101601,-0.047799392,-0.243848205,0.339506092,0.136706862,0
219,6052.157364,6012.655953,6042.266977,6071.878001,6111.379412,6081.768388,-0.362393998,-0.70582117,-0.047973519,-0.247080646,0.332783356,0.137968128,0
220,6054.937691,6014.81729,6041.957482,6069.097674,6109.218075,6082.077883,-0.357561402,-0.754188314,-0.048150445,-0.250225636,0.325588339,0.13937484,0
221,6057.451528,6016.712157,6041.647996,6066.583836,6107.323208,6082.387368,-0.352807959,-0.800824597,-0.048330317,-0.253287373,0.317936715,0.140924542,0
222,6059.731733,6018.373406,6041.338519,6064.303632,6105.661958,6082.696846,-0.348132391,-0.845407055,-0.048513297,-0.25627052,0.309847501,0.142613611,0
223,6061.807108,6019.829841,6041.029048,6062.228256,6104.205524,6083.006316,-0.343533666,-0.887664953,-0.048699564,-0.259180111,0.301342523,0.144437407,0
224,6063.702908,6021.106712,6040.719584,6060.332456,6102.928652,6083.31578,-0.339010902,-0.927376468,-0.048889302,-0.262021447,0.292445926,0.146390415,0
225,6065.441272,6022.226158,6040.410125,6058.594092,6101.809206,6083.625239,-0.334563262,-0.964365339,-0.049082704,-0.264800006,0.283183712,0.148466393,0
226,6067.041611,6023.207589,6040.100671,6056.993754,6100.827776,6083.934693,-0.330189869,-0.998497495,-0.04927996,-0.267521347,0.273583316,0.150658501,0
227,6068.520941,6024.068019,6039.791221,6055.514424,6099.967346,6084.244143,-0.325889723,-1.029677709,-0.049481261,-0.270191026,0.263673211,0.152959437,0
228,6069.894181,6024.822367,6039.481775,6054.141183,6099.212998,6084.553589,-0.321661638,-1.057846276,-0.04968679,-0.272814519,0.253482555,0.155361553,0
229,6071.174412,6025.483711,6039.172332,6052.860952,6098.551653,6084.863032,-0.317504182,-1.08297576,-0.049896723,-0.275397149,0.243040861,0.157856964,0
230,6072.3731,6026.063519,6038.862892,6051.662264,6097.971845,6085.172473,-0.313415634,-1.105067804,-0.050111223,-0.277944029,0.232377707,0.160437651,0
231,6073.500299,6026.571843,6038.553454,6050.535065,6097.463522,6085.481911,-0.309393955,-1.124150044,-0.050330442,-0.280460008,0.221522468,0.163095542,0
232,6074.564823,6027.017495,6038.244018,6049.470541,6097.017869,6085.791346,-0.305436768,-1.14027312,-0.050554516,-0.282949627,0.210504087,0.165822597,0
233,6075.574399,6027.408203,6037.934584,6048.460965,6096.627161,6086.10078,-0.301541352,-1.153507814,-0.050783568,-0.285417092,0.199350866,0.168610873,0
234,6076.535801,6027.750741,6037.625152,6047.499563,6096.284623,6086.410212,-0.297704646,-1.163942316,-0.051017703,-0.28786624,0.188090292,0.17145258,0
235,6077.454969,6028.051048,6037.315722,6046.580395,6095.984317,6086.719643,-0.293923265,-1.171679623,-0.051257009,-0.290300532,0.176748882,0.174340129,0
236,6078.33711,6028.31433,6037.006292,6045.698255,6095.721035,6087.029072,-0.290193519,-1.176835098,-0.051501559,-0.292723035,0.165352055,0.177266175,0
237,6079.186788,6028.545152,6036.696864,6044.848576,6095.490213,6087.338501,-0.286511451,-1.179534168,-0.051751408,-0.295136424,0.15392403,0.180223647,0
238,6080.008007,6028.747516,6036.387437,6044.027358,6095.287849,6087.647928,-0.282872869,-1.179910187,-0.052006599,-0.297542982,0.14248774,0.183205774,0
239,6080.804274,6028.92493,6036.07801,6043.23109,6095.110434,6087.957354,-0.27927339,-1.178102457,-0.052267156,-0.299944609,0.131064766,0.186206105,0
240,6081.578667,6029.080471,6035.768584,6042.456698,6094.954893,6088.26678,-0.275708491,-1.174254404,-0.052533093,-0.302342834,0.119675298,0.189218521,0
241,6082.333882,6029.216836,6035.459159,6041.701483,6094.818528,6088.576205,-0.27217355,-1.168511918,-0.05280441,-0.304738832,0.1083381,0.192237246,0
242,6083.072283,6029.336388,6035.149735,6040.963082,6094.698976,6088.88563,-0.268663905,-1.161021848,-0.053081094,-0.307133438,0.097070499,0.195256853,0
243,6083.795943,6029.441201,6034.840311,6040.239421,6094.594164,6089.195053,-0.265174898,-1.151930652,-0.053363126,-0.309527172,0.085888385,0.198272264,0
244,6084.506681,6029.533091,6034.530887,6039.528684,6094.502273,6089.504477,-0.261701929,-1.141383195,-0.053650477,-0.311920259,0.074806223,0.201278747,0
245,6085.206088,6029.613653,6034.221464,6038.829276,6094.421712,6089.8139,-0.258240502,-1.129521698,-0.053943109,-0.314312654,0.063837078,0.204271918,0
246,6085.895563,6029.684281,6033.912042,6038.139802,6094.351083,6090.123323,-0.254786274,-1.116484814,-0.054240982,-0.316704067,0.052992645,0.207247731,0
247,6086.576329,6029.746203,6033.602619,6037.459036,6094.289162,6090.432745,-0.251335091,-1.102406848,-0.054544049,-0.319093983,0.04228329,0.210202469,0
248,6087.24946,6029.800489,6033.293197,6036.785904,6094.234875,6090.742168,-0.247883032,-1.087417097,-0.054852262,-0.321481692,0.031718101,0.213132742,0
249,6087.915898,6029.848083,6032.983775,6036.119467,6094.187281,6091.05159,-0.244426444,-1.071639304,-0.05516557,-0.323866311,0.021304937,0.216035469,0
250,6088.576467,6029.889809,6032.674353,6035.458897,6094.145555,6091.361011,-0.240961966,-1.055191223,-0.055483923,-0.326246806,0.01105049,0.21890787,0
251,6089.231892,6029.926391,6032.364932,6034.803472,6094.108974,6091.670433,-0.237486561,-1.03818429,-0.055807269,-0.328622017,0.000960341,0.221747456,0
252,6089.882807,6029.958462,6032.05551,6034.152558,6094.076902,6091.979854,-0.233997532,-1.020723377,-0.05613556,-0.330990679,-0.008960968,0.224552015,0
253,6090.529767,6029.98658,6031.746089,6033.505598,6094.048785,6092.289276,-0.230492542,-1.002906635,-0.056468749,-0.333351442,-0.018709875,0.227319597,0
254,6091.17326,6030.011231,6031.436668,6032.862104,6094.024134,6092.598697,-0.22696962,-0.984825415,-0.056806793,-0.335702891,-0.028283727,0.230048505,0
255,6091.813714,6030.032842,6031.127246,6032.221651,6094.002522,6092.908118,-0.223427168,-0.966564253,-0.057149651,-0.338043565,-0.037680716,0.232737278,0
256,6092.451503,6030.051789,6030.817825,6031.583861,6093.983575,6093.217539,-0.21986397,-0.948200913,-0.057497287,-0.340371971,-0.046899808,0.235384678,0
257,6093.086956,6030.068401,6030.508405,6030.948408,6093.966964,6093.52696,-0.21627918,-0.929806493,-0.057849669,-0.342686601,-0.055940679,0.237989676,0
258,6093.720361,6030.082964,6030.198984,6030.315004,6093.952401,6093.836381,-0.212672323,-0.911445564,-0.058206771,-0.344985948,-0.064803652,0.240551441,0
259,6094.35197,6030.095732,6029.889563,6029.683394,6093.939633,6094.145802,-0.209043281,-0.893176355,-0.05856857,-0.347268513,-0.073489631,0.243069323,0
260,6094.982005,6030.106925,6029.580142,6029.053359,6093.928439,6094.455222,-0.205392286,-0.875050971,-0.058935049,-0.349532823,-0.082000042,0.245542839,0
261,6095.61066,6030.116739,6029.270722,6028.424704,6093.918626,6094.764643,-0.2017199,-0.857115636,-0.059306194,-0.351777433,-0.090336772,0.247971664,0
262,6096.238105,6030.125342,6028.961301,6027.79726,6093.910022,6095.074064,-0.198026997,-0.839410958,-0.059681999,-0.354000944,-0.098502117,0.250355612,0
263,6096.864489,6030.132885,6028.65188,6027.170875,6093.902479,6095.383484,-0.194314747,-0.821972209,-0.06006246,-0.356202001,-0.106498726,0.252694628,0
264,6097.489943,6030.139498,6028.34246,6026.545421,6093.895866,6095.692905,-0.190584591,-0.804829622,-0.060447578,-0.358379305,-0.114329552,0.254988772,0
265,6098.114582,6030.145296,6028.033039,6025.920783,6093.890069,6096.002325,-0.186838221,-0.788008695,-0.06083736,-0.360531616,-0.121997803,0.257238211,0
266,6098.738506,6030.150378,6027.723619,6025.296859,6093.884986,6096.311746,-0.183077553,-0.771530493,-0.061231813,-0.362657759,-0.129506902,0.259443202,0
267,6099.361803,6030.154835,6027.414198,6024.673562,6093.88053,6096.621166,-0.179304706,-0.755411962,-0.061630951,-0.364756624,-0.13686044,0.261604083,0
268,6099.984551,6030.158741,6027.104778,6024.050814,6093.876623,6096.930587,-0.175521975,-0.739666234,-0.06203479,-0.36682717,-0.144062143,0.263721266,0
269,6100.606817,6030.162166,6026.795357,6023.428548,6093.873198,6097.240007,-0.171731805,-0.724302933,-0.062443347,-0.368868426,-0.151115836,0.265795219,0
270,6101.22866,6030.165169,6026.485937,6022.806704,6093.870195,6097.549428,-0.167936771,-0.709328471,-0.062856644,-0.370879493,-0.158025408,0.267826462,0
271,6101.850134,6030.167802,6026.176516,6022.185231,6093.867563,6097.858848,-0.164139546,-0.694746341,-0.063274704,-0.372859541,-0.164794788,0.269815557,0
272,6102.471283,6030.17011,6025.867096,6021.564082,6093.865254,6098.168269,-0.160342888,-0.680557397,-0.06369755,-0.374807814,-0.171427915,0.271763098,0
273,6103.092147,6030.172133,6025.557675,6020.943217,6093.863231,6098.477689,-0.156549606,-0.666760126,-0.064125208,-0.376723622,-0.177928714,0.273669702,0
274,6103.712762,6030.173907,6025.248255,6020.322603,6093.861457,6098.787109,-0.152762546,-0.65335091,-0.064557703,-0.378606345,-0.184301079,0.275536004,0
275,6104.333158,6030.175463,6024.938835,6019.702207,6093.859902,6099.09653,-0.148984565,-0.64032427,-0.064995062,-0.380455427,-0.19054885,0.277362649,0
276,6104.953362,6030.176826,6024.629414,6019.082002,6093.858538,6099.40595,-0.145218518,-0.627673102,-0.06543731,-0.382270379,-0.1966758,0.279150284,0
277,6105.573398,6030.178022,6024.319994,6018.461966,6093.857343,6099.715371,-0.141467232,-0.615388904,-0.065884474,-0.384050771,-0.202685619,0.280899556,0
278,6106.193287,6030.17907,6024.010573,6017.842077,6093.856295,6100.024791,-0.137733496,-0.603461979,-0.066336576,-0.385796233,-0.208581905,0.282611103,0
279,6106.813047,6030.179989,6023.701153,6017.222318,6093.855376,6100.334211,-0.134020039,-0.591881633,-0.066793642,-0.38750645,-0.214368151,0.284285551,0
280,6107.432693,6030.180794,6023.391733,6016.602671,6093.85457,6100.643632,-0.130329523,-0.580636357,-0.067255692,-0.389181161,-0.220047737,0.285923509,0
281,6108.05224,6030.1815,6023.082312,6015.983124,6093.853864,6100.953052,-0.126664527,-0.569713993,-0.067722747,-0.390820155,-0.225623925,0.287525567,0
282,6108.6717,6030.182119,6022.772892,6015.363664,6093.853245,6101.262472,-0.123027536,-0.559101894,-0.068194826,-0.392423266,-0.231099854,0.289092293,0
283,6109.291084,6030.182662,6022.463472,6014.744281,6093.852702,6101.571893,-0.119420931,-0.548787061,-0.068671944,-0.393990375,-0.236478537,0.290624228,0
284,6109.9104,6030.183138,6022.154051,6014.124964,6093.852226,6101.881313,-0.115846985,-0.538756278,-0.069154115,-0.3955214,-0.241762855,0.292121884,0
285,6110.529658,6030.183555,6021.844631,6013.505706,6093.851809,6102.190734,-0.112307852,-0.528996224,-0.069641351,-0.3970163,-0.246955561,0.293585747,0
286,6111.148865,6030.183921,6021.535211,6012.8865,6093.851443,6102.500154,-0.108805564,-0.519493586,-0.070133659,-0.398475066,-0.252059275,0.29501627,0
287,6111.768026,6030.184242,6021.22579,6012.267338,6093.851123,6102.809574,-0.105342026,-0.510235147,-0.070631046,-0.399897722,-0.25707649,0.296413875,0
288,6112.387148,6030.184523,6020.91637,6011.648217,6093.850841,6103.118995,-0.101919017,-0.501207874,-0.071133514,-0.401284321,-0.26200957,0.29777895,0
289,6113.006235,6030.18477,6020.606949,6011.029129,6093.850595,6103.428415,-0.098538183,-0.492398991,-0.071641063,-0.40263494,-0.266860752,0.299111855,0
290,6113.625292,6030.184986,6020.297529,6010.410073,6093.850379,6103.737835,-0.09520104,-0.48379604,-0.07215369,-0.403949683,-0.271632152,0.300412913,0
291,6114.244322,6030.185175,6019.988109,6009.791042,6093.850189,6104.047256,-0.091908976,-0.475386942,-0.072671389,-0.405228674,-0.276325765,0.301682418,0
292,6114.863329,6030.185341,6019.678688,6009.172036,6093.850023,6104.356676,-0.088663249,-0.46716004,-0.073194151,-0.406472054,-0.280943472,0.302920632,0
293,6115.482315,6030.185487,6019.369268,6008.553049,6093.849878,6104.666096,-0.085464992,-0.459104134,-0.073721964,-0.407679983,-0.285487044,0.304127786,0
294,6116.101284,6030.185614,6019.059848,6007.934081,6093.84975,6104.975517,-0.082315217,-0.451208521,-0.074254813,-0.408852635,-0.289958144,0.305304082,0
295,6116.720236,6030.185726,6018.750427,6007.315128,6093.849638,6105.284937,-0.079214814,-0.443463009,-0.074792679,-0.409990198,-0.294358336,0.306449693,0
296,6117.339175,6030.185825,6018.441007,6006.696189,6093.84954,6105.594357,-0.076164562,-0.435857941,-0.075335543,-0.41109287,-0.298689084,0.307564766,0
297,6117.958102,6030.185911,6018.131587,6006.077263,6093.849454,6105.903778,-0.07316513,-0.428384207,-0.075883379,-0.412160859,-0.302951764,0.308649422,0
298,6118.577018,6030.185986,6017.822166,6005.458347,6093.849378,6106.213198,-0.070217081,-0.421033248,-0.076436163,-0.413194382,-0.307147666,0.309703759,0
299,6119.195925,6030.186052,6017.512746,6004.83944,6093.849312,6106.522619,-0.067320884,-0.413797059,-0.076993866,-0.414193664,-0.311277999,0.310727851,0
